2214.5,5892.5,3676.092,,red
2178.6,5892.5,3711.96,,red
1878.7,5892.5,4011.4,,red
1575.2,5892.5,4315.22,,red
1050.9,5935.06,4884.02,,red
1619.6,5935.06,4315.22,,red
2158.5,5935.06,3776.27,,red
2223.1,5935.06,3711.96,,red
2258.7,5935.06,3676.092,,red
2577.8,5935.06,3357.29,,red
2627.4,5935.06,3307.872,,red
2890.7,5935.06,3044.292,,red
3278.5,5935.06,2656.509,,red
3651.5,5935.06,2283.119,,red
4778,5935.06,1157.0208,,red
598.9,5995.68,5397,,red
1064.1,5995.68,4930.74,,red
1983.3,5995.68,4011.4,,red
2071.6,5995.68,3922.71,,red
2282.2,5995.68,3711.96,,red
2637.3,5995.68,3357.29,,red
2688.8,5995.68,3307.872,,red
2709.5,5995.68,3285.004,,red
2950.5,5995.68,3044.292,,red
3712,5995.68,2283.119,,red
4856.7,6015.2,1157.0208,,red
3731,6015.2,2283.119,,red
3357.1,6015.2,2656.509,,red
2338.9,6015.2,3676.092,,red
1455.1,6040,4584.08,,red
2027.9,6040,4011.4,,red
2682.8,6040,3357.29,,
3382.3,6040,2656.509,,red
3756.1,6040,2283.119,,red
4932.8,6093.8,1157.0208,,red
3807.7,6093.8,2283.119,,red
3432.9,6093.8,2656.509,,red
3048.3,6093.8,3044.292,,red
2784.8,6093.8,3307.872,,red
2733.1,6093.8,3357.29,,red
2380.6,6093.8,3711.96,,red
2178.6,6093.8,3913.8,,red
1691.6,6093.8,4399.2,,red
1017,6146.14,5130.22,,red
2053.9,6146.14,4092.04,,
2223.3,6146.14,3922.71,,
2789.1,6146.14,3357.29,,red
2861.5,6146.14,3285.004,,red
3101.6,6146.14,3044.292,,red
3861.7,6146.14,2283.119,,
815.6,6211.4,5397,,red
1626.8,6211.4,4584.08,,red
1646.5,6211.4,4564.87,,red
1812,6211.4,4399.2,,red
1852.4,6211.4,4358.44,,red
2289.2,6211.4,3922.71,,red
2297.5,6211.4,3913.8,,
2499,6211.4,3711.96,,red
2534.7,6211.4,3676.092,,red
2853.6,6211.4,3357.29,,red
2903.4,6211.4,3307.872,,red
3166.7,6211.4,3044.292,,red
3927.6,6211.4,2283.119,,red
3187.1,6232.01,3044.292,,red
3195.8,6242.4,3044.292,,red
3957.5,6242.4,2283.119,,red
5288,6446.5,1157.0208,,
1214.74,6672.92,5458.9,,red
1373.3,6672.92,5300.5,,red
1442.7,6672.92,5230.33,,red
1542.95,6672.92,5130.22,,red
2088.2,6672.92,4584.08,,
2273.95,6672.92,4399.2,,red
2313.6,6672.92,4358.44,,red
